image_name,probabilidad,clasificacion,clasificacion_modificada
Colpo_benign_142.jpg,0.483,Anormal,Anormal
Colpo_benign_1422.jpg,0.6867,Anormal,Anormal
Colpo_benign_1427.jpg,0.2499,Normal,Normal
Colpo_benign_1430.jpg,0.7157,Anormal,Anormal
Colpo_benign_1437.jpg,0.4939,Anormal,Anormal
Colpo_benign_144.jpg,0.4214,Anormal,Anormal
Colpo_benign_1464.jpg,0.4416,Anormal,Anormal
Colpo_benign_1468.jpg,0.3275,Normal,Normal
Colpo_benign_1473.jpg,0.4538,Anormal,Anormal
Colpo_benign_148.jpg,0.7523,Anormal,Anormal
Colpo_benign_160.jpg,0.4818,Anormal,Normal
Colpo_benign_171.jpg,0.3989,Normal,Normal
Colpo_benign_176.jpg,0.6571,Anormal,Anormal
Colpo_benign_180.jpg,0.7884,Anormal,Anormal
Colpo_benign_181.jpg,0.2295,Normal,Normal
Colpo_benign_191.jpg,0.4537,Anormal,Anormal
Colpo_benign_201.jpg,0.9057,Anormal,Anormal
Colpo_benign_205.jpg,0.8779,Anormal,Anormal
Colpo_benign_208.jpg,0.7145,Anormal,Anormal
Colpo_benign_215.jpg,0.8014,Anormal,Anormal
Colpo_benign_229.jpg,0.2866,Normal,Normal
Colpo_benign_237.jpg,0.1859,Normal,Anormal
Colpo_benign_239.jpg,0.7311,Anormal,Anormal
Colpo_benign_245.jpg,0.5798,Anormal,Anormal
Colpo_benign_254.jpg,0.8323,Anormal,Normal
Colpo_benign_262.jpg,0.6788,Anormal,Normal
Colpo_benign_281.jpg,0.4094,Normal,Normal
Colpo_benign_294.jpg,0.5066,Anormal,Anormal
Colpo_benign_298.jpg,0.2751,Normal,Anormal
Colpo_benign_306.jpg,0.8201,Anormal,Normal
Colpo_benign_308.jpg,0.2321,Normal,Anormal
Colpo_benign_311.jpg,0.4939,Anormal,Normal
Colpo_benign_333.jpg,0.7174,Anormal,Normal
Colpo_benign_334.jpg,0.7383,Anormal,Normal
Colpo_benign_338.jpg,0.7014,Anormal,Normal
Colpo_benign_34.jpg,0.5713,Anormal,Anormal
Colpo_benign_346.jpg,0.4128,Normal,Normal
Colpo_benign_349.jpg,0.6393,Anormal,Normal
Colpo_benign_35.jpg,0.447,Anormal,Normal
Colpo_benign_356.jpg,0.423,Anormal,Anormal
Colpo_benign_376.jpg,0.5052,Anormal,Anormal
Colpo_benign_379.jpg,0.3273,Normal,Anormal
Colpo_benign_383.jpg,0.5847,Anormal,Anormal
Colpo_benign_384.jpg,0.6957,Anormal,Normal
Colpo_benign_387.jpg,0.4734,Anormal,Anormal
Colpo_benign_396.jpg,0.3661,Normal,Anormal
Colpo_benign_401.jpg,0.7266,Anormal,Anormal
Colpo_benign_416.jpg,0.6796,Anormal,Anormal
Colpo_benign_421.jpg,0.4265,Anormal,Anormal
Colpo_benign_425.jpg,0.6954,Anormal,Anormal
Colpo_benign_441.jpg,0.5983,Anormal,Normal
Colpo_benign_446.jpg,0.4357,Anormal,Anormal
Colpo_benign_47.jpg,0.7259,Anormal,Anormal
Colpo_benign_470.jpg,0.7986,Anormal,Anormal
Colpo_benign_471.jpg,0.6753,Anormal,Anormal
Colpo_benign_478.jpg,0.6566,Anormal,Normal
Colpo_benign_48.jpg,0.7718,Anormal,Anormal
Colpo_benign_481.jpg,0.9031,Anormal,Normal
Colpo_benign_484.jpg,0.8228,Anormal,Anormal
Colpo_benign_513.jpg,0.5454,Anormal,Normal
Colpo_benign_516.jpg,0.6227,Anormal,Normal
Colpo_benign_518.jpg,0.5997,Anormal,Anormal
Colpo_benign_531.jpg,0.4598,Anormal,Anormal
Colpo_benign_532.jpg,0.3188,Normal,Normal
Colpo_benign_536.jpg,0.1284,Normal,Normal
Colpo_benign_55.jpg,0.7858,Anormal,Anormal
Colpo_benign_550.jpg,0.5205,Anormal,Anormal
Colpo_benign_551.jpg,0.6606,Anormal,Anormal
Colpo_benign_553.jpg,0.4153,Normal,Anormal
Colpo_benign_558.jpg,0.57,Anormal,Anormal
Colpo_benign_560.jpg,0.3798,Normal,Normal
Colpo_benign_562.jpg,0.2431,Normal,Normal
Colpo_benign_57.jpg,0.384,Normal,Anormal
Colpo_benign_576.jpg,0.8159,Anormal,Anormal
Colpo_benign_578.jpg,0.6044,Anormal,Anormal
Colpo_benign_579.jpg,0.5337,Anormal,Normal
Colpo_benign_580.jpg,0.4608,Anormal,Anormal
Colpo_benign_582.jpg,0.6855,Anormal,Anormal
Colpo_benign_583.jpg,0.2584,Normal,Normal
Colpo_benign_593.jpg,0.5424,Anormal,Normal
Colpo_benign_596.jpg,0.4477,Anormal,Normal
Colpo_benign_605.jpg,0.3441,Normal,Anormal
Colpo_benign_620.jpg,0.3606,Normal,Normal
Colpo_benign_623.jpg,0.5811,Anormal,Anormal
Colpo_benign_624.jpg,0.6351,Anormal,Normal
Colpo_benign_645.jpg,0.8005,Anormal,Normal
Colpo_benign_649.jpg,0.8323,Anormal,Anormal
Colpo_benign_653.jpg,0.5419,Anormal,Anormal
Colpo_benign_660.jpg,0.2688,Normal,Anormal
Colpo_benign_663.jpg,0.543,Anormal,Anormal
Colpo_benign_667.jpg,0.6764,Anormal,Anormal
Colpo_benign_668.jpg,0.5512,Anormal,Normal
Colpo_benign_677.jpg,0.1616,Normal,Normal
Colpo_benign_7.jpg,0.7539,Anormal,Anormal
Colpo_benign_700.jpg,0.6711,Anormal,Anormal
Colpo_benign_710.jpg,0.2144,Normal,Normal
Colpo_benign_713.jpg,0.6991,Anormal,Normal
Colpo_benign_725.jpg,0.5344,Anormal,Anormal
Colpo_benign_732.jpg,0.6984,Anormal,Anormal
Colpo_benign_739.jpg,0.6214,Anormal,Anormal
Colpo_benign_745.jpg,0.6933,Anormal,Normal
Colpo_benign_759.jpg,0.4241,Anormal,Anormal
Colpo_benign_763.jpg,0.4119,Normal,Normal
Colpo_benign_764.jpg,0.4583,Anormal,Normal
Colpo_benign_765.jpg,0.7054,Anormal,Anormal
Colpo_benign_769.jpg,0.3336,Normal,Anormal
Colpo_benign_779.jpg,0.8043,Anormal,Anormal
Colpo_benign_783.jpg,0.4863,Anormal,Anormal
Colpo_benign_787.jpg,0.2365,Normal,Normal
Colpo_benign_791.jpg,0.4986,Anormal,Anormal
Colpo_benign_802.jpg,0.6003,Anormal,Anormal
Colpo_benign_809.jpg,0.4176,Normal,Normal
Colpo_benign_81.jpg,0.8858,Anormal,Normal
Colpo_benign_810.jpg,0.3929,Normal,Normal
Colpo_benign_817.jpg,0.5211,Anormal,Normal
Colpo_benign_821.jpg,0.8745,Anormal,Anormal
Colpo_benign_833.jpg,0.3368,Normal,Normal
Colpo_benign_836.jpg,0.6864,Anormal,Normal
Colpo_benign_842.jpg,0.6873,Anormal,Normal
Colpo_benign_855.jpg,0.3916,Normal,Anormal
Colpo_benign_879.jpg,0.8633,Anormal,Anormal
Colpo_benign_880.jpg,0.4177,Normal,Normal
Colpo_benign_887.jpg,0.3402,Normal,Normal
Colpo_benign_890.jpg,0.4531,Anormal,Normal
Colpo_benign_895.jpg,0.6588,Anormal,Anormal
Colpo_benign_901.jpg,0.4797,Anormal,Anormal
Colpo_benign_908.jpg,0.4543,Anormal,Anormal
Colpo_benign_917.jpg,0.689,Anormal,Anormal
Colpo_benign_918.jpg,0.4833,Anormal,Anormal
Colpo_benign_920.jpg,0.6364,Anormal,Normal
Colpo_benign_921.jpg,0.848,Anormal,Anormal
Colpo_benign_928.jpg,0.7409,Anormal,Anormal
Colpo_benign_930.jpg,0.5377,Anormal,Normal
Colpo_benign_96.jpg,0.416,Normal,Normal
Colpo_benign_965.jpg,0.5976,Anormal,Anormal
Colpo_benign_972.jpg,0.5412,Anormal,Normal
Colpo_benign_977.jpg,0.6648,Anormal,Anormal
Colpo_benign_984.jpg,0.2822,Normal,Normal
Colpo_benign_991.jpg,0.5487,Anormal,Anormal
