image_name,y_true,y_pred,prob
Colpo_048.jpg,1,0,0.48274535
Colpo_049.jpg,0,0,0.48265567
Colpo_05.jpg,0,0,0.48281193
Colpo_050.jpg,0,0,0.48264948
Colpo_051.jpg,0,0,0.4826916
Colpo_052.jpg,0,0,0.482717
Colpo_053.jpg,0,0,0.48263738
Colpo_054.jpg,0,0,0.482686
Colpo_055.jpg,0,0,0.48266995
Colpo_056.jpg,0,0,0.48270097
Colpo_057.jpg,0,0,0.48264703
Colpo_058.jpg,0,0,0.48277864
Colpo_059.jpg,0,0,0.48271245
Colpo_06.jpg,0,0,0.4827404
Colpo_060.jpg,0,0,0.48272195
Colpo_061.jpg,1,0,0.4827577
Colpo_062.jpg,0,0,0.48261514
Colpo_063.jpg,0,0,0.48272735
Colpo_064.jpg,0,0,0.48263526
Colpo_065.jpg,1,0,0.48267108
Colpo_066.jpg,0,0,0.4827618
Colpo_067.jpg,0,0,0.48258826
Colpo_068.jpg,1,0,0.48273
Colpo_069.jpg,0,0,0.48271075
Colpo_07.jpg,0,0,0.4826838
Colpo_070.jpg,0,0,0.48265314
Colpo_071.jpg,0,0,0.4826777
Colpo_072.jpg,1,0,0.48277158
Colpo_073.jpg,0,0,0.48271057
Colpo_074.jpg,0,0,0.48255467
Colpo_075.jpg,0,0,0.48267162
Colpo_076.jpg,0,0,0.48269436
Colpo_077.jpg,0,0,0.482742
Colpo_078.jpg,1,0,0.48268014
Colpo_079.jpg,0,0,0.48266336
Colpo_08.jpg,0,0,0.48248047
Colpo_080.jpg,0,0,0.48260787
Colpo_081.jpg,1,0,0.4826498
Colpo_082.jpg,1,0,0.48268956
Colpo_083.jpg,0,0,0.48277003
Colpo_084.jpg,0,0,0.4826413
Colpo_085.jpg,0,0,0.4826368
Colpo_086.jpg,0,0,0.4826829
Colpo_087.jpg,0,0,0.48267758
Colpo_088.jpg,1,0,0.4826563
Colpo_089.jpg,0,0,0.4826035
Colpo_09.jpg,0,0,0.48270196
Colpo_090.jpg,0,0,0.48267508
Colpo_091.jpg,0,0,0.4826747
Colpo_092.jpg,0,0,0.4827488
Colpo_093.jpg,0,0,0.48275802
Colpo_094.jpg,0,0,0.48267603
Colpo_095.jpg,0,0,0.48255667
Colpo_096.jpg,0,0,0.48273745
Colpo_097.jpg,0,0,0.48272645
Colpo_098.jpg,0,0,0.48266864
Colpo_099.jpg,1,0,0.48280326
Colpo_489.jpeg,0,0,0.48264992
Colpo_491.jpg,0,0,0.48261625
Colpo_492.jpg,1,0,0.48241615
Colpo_494.jpg,0,0,0.48252463
Colpo_495.jpg,0,0,0.4825826
Colpo_498.jpg,0,0,0.48243123
Colpo_500.jpg,1,0,0.48274913
Colpo_510.jpg,0,0,0.4827349
Colpo_511.jpg,0,0,0.4824
Colpo_512.jpg,0,0,0.4825629
Colpo_514.jpg,1,0,0.4826247
Colpo_519.jpg,0,0,0.48278302
Colpo_520.jpg,0,0,0.48266658
Colpo_527.jpg,0,0,0.48254365
Colpo_530.jpg,1,0,0.482652
Colpo_543.jpg,0,0,0.4824439
Colpo_554.jpg,0,0,0.48255286
Colpo_555.jpg,0,0,0.48260972
Colpo_575.jpg,0,0,0.48278213
Colpo_585.jpg,0,0,0.48262846
Colpo_587.jpg,0,0,0.48278224
Colpo_590.jpg,0,0,0.48263425
Colpo_594.jpg,0,0,0.48279837
Colpo_600.jpg,0,0,0.48242348
Colpo_606.jpg,0,0,0.4825786
Colpo_617.jpg,0,0,0.4825887
Colpo_625.jpg,0,0,0.4827929
Colpo_626.jpg,0,0,0.48259315
Colpo_627.jpg,0,0,0.4825562
Colpo_628.jpg,1,0,0.4827239
Colpo_629.jpg,0,0,0.4826137
Colpo_630.jpg,1,0,0.48270813
Colpo_631.jpg,1,0,0.4825028
Colpo_635.jpg,1,0,0.4823951
Colpo_636.jpg,1,0,0.48262382
Colpo_637.jpg,1,0,0.48253202
Colpo_646.jpg,1,0,0.4825388
Colpo_650.jpg,0,0,0.48243162
Colpo_654.jpg,0,0,0.4824869
Colpo_661.jpg,1,0,0.48255357
Colpo_664.jpg,1,0,0.48271114
Colpo_669.jpg,1,0,0.4825126
Colpo_670.jpg,1,0,0.48270068
Colpo_672.jpg,1,0,0.4826046
Colpo_675.jpg,0,0,0.4825166
Colpo_679.jpg,1,0,0.48273623
Colpo_682.jpg,1,0,0.4826323
Colpo_689.jpg,1,0,0.48283255
Colpo_690.jpg,0,0,0.48262593
Colpo_692.jpg,0,0,0.4825791
Colpo_694.jpg,0,0,0.48273167
Colpo_695.jpg,0,0,0.4825432
Colpo_697.jpg,0,0,0.48257083
Colpo_706.jpg,1,0,0.4824898
Colpo_711.jpg,0,0,0.48265892
Colpo_715.jpg,0,0,0.4827338
Colpo_721.jpg,1,0,0.48258716
Colpo_728.jpg,0,0,0.48274234
Colpo_731.jpg,1,0,0.48250654
Colpo_733.jpg,0,0,0.48241913
Colpo_734.jpg,0,0,0.48261455
Colpo_735.jpg,0,0,0.48263654
Colpo_736.jpg,0,0,0.48263887
Colpo_737.jpg,0,0,0.48261333
Colpo_740.jpg,0,0,0.48250234
Colpo_742.jpg,1,0,0.48260015
Colpo_746.jpg,0,0,0.48272735
Colpo_747.jpg,0,0,0.4826974
Colpo_750.jpg,0,0,0.48263347
Colpo_752.jpg,0,0,0.48270345
Colpo_755.jpg,0,0,0.48255184
Colpo_757.jpg,1,0,0.4826143
Colpo_766.jpg,0,0,0.4826747
Colpo_774.jpg,1,0,0.48264956
Colpo_776.jpg,1,0,0.48272625
Colpo_778.jpg,0,0,0.48266646
Colpo_780.jpg,0,0,0.4826657
Colpo_782.jpg,0,0,0.4825829
Colpo_784.jpg,0,0,0.48265445
Colpo_788.jpg,0,0,0.4826785
Colpo_796.jpg,0,0,0.48259905
Colpo_799.jpg,1,0,0.48268324
Colpo_800.jpg,1,0,0.48276213
Colpo_801.jpg,1,0,0.48271912
Colpo_803.jpg,0,0,0.48255983
Colpo_806.jpg,1,0,0.48250654
Colpo_811.jpg,0,0,0.48255062
Colpo_812.jpg,1,0,0.48271334
Colpo_818.jpg,0,0,0.48250067
Colpo_820.jpg,1,0,0.48270214
Colpo_825.jpg,0,0,0.48253152
Colpo_828.jpg,0,0,0.48269147
Colpo_835.jpg,1,0,0.4826098
Colpo_839.jpg,1,0,0.48262993
Colpo_840.jpg,1,0,0.48255828
Colpo_845.jpg,1,0,0.48244107
Colpo_848.jpg,0,0,0.48261264
Colpo_853.jpg,0,0,0.4826947
Colpo_864.jpg,0,0,0.48266992
Colpo_866.jpg,1,0,0.48265368
Colpo_869.jpg,1,0,0.4825914
Colpo_870.jpg,0,0,0.48260793
Colpo_872.jpg,0,0,0.48258504
Colpo_benign_0.jpg,0,0,0.48266834
Colpo_benign_10.jpg,1,0,0.482525
Colpo_benign_1013.jpg,0,0,0.4825555
Colpo_benign_1014.jpg,1,0,0.48260882
Colpo_benign_1019.jpg,0,0,0.4827009
Colpo_benign_102.jpg,0,0,0.48252708
Colpo_benign_1023.jpg,1,0,0.4826916
Colpo_benign_1024.jpg,1,0,0.48269558
Colpo_benign_1026.jpg,0,0,0.48248014
Colpo_benign_1027.jpg,1,0,0.48247924
Colpo_benign_1033.jpg,0,0,0.48249745
Colpo_benign_104.jpg,0,0,0.48250255
Colpo_benign_1056.jpg,1,0,0.48256752
Colpo_benign_1059.jpg,0,0,0.48258862
Colpo_benign_1061.jpg,1,0,0.4824797
Colpo_benign_1070.jpg,1,0,0.48267245
Colpo_benign_1071.jpg,0,0,0.48258215
Colpo_benign_1077.jpg,1,0,0.48228425
Colpo_benign_109.jpg,1,0,0.48264703
Colpo_benign_1093.jpg,0,0,0.4824423
Colpo_benign_1100.jpg,1,0,0.4824486
Colpo_benign_1105.jpg,1,0,0.4825643
Colpo_benign_1123.jpg,1,0,0.4826077
Colpo_benign_1134.jpg,0,0,0.48246175
Colpo_benign_1136.jpg,1,0,0.4824961
Colpo_benign_1139.jpg,1,0,0.4826959
Colpo_benign_1154.jpg,0,0,0.4823264
Colpo_benign_1161.jpg,0,0,0.4826182
Colpo_benign_1168.jpg,1,0,0.48280486
Colpo_benign_1174.jpg,1,0,0.4825844
Colpo_benign_1179.jpg,1,0,0.48249346
Colpo_benign_1190.jpg,1,0,0.48225436
Colpo_benign_1194.jpg,0,0,0.4826749
Colpo_benign_1199.jpg,1,0,0.48235762
Colpo_benign_12.jpg,0,0,0.4827218
Colpo_benign_1202.jpg,0,0,0.48261136
Colpo_benign_1204.jpg,0,0,0.4828256
Colpo_benign_1220.jpg,1,0,0.48243728
Colpo_benign_1223.jpg,1,0,0.4824927
Colpo_benign_1226.jpg,1,0,0.48258084
Colpo_benign_1229.jpg,1,0,0.4823665
Colpo_benign_1230.jpg,1,0,0.48264226
Colpo_benign_1239.jpg,1,0,0.48253098
Colpo_benign_1251.jpg,0,0,0.4824717
Colpo_benign_1273.jpg,1,0,0.4823837
Colpo_benign_1274.jpg,1,0,0.4825845
Colpo_benign_1281.jpg,1,0,0.4823414
Colpo_benign_1285.jpg,0,0,0.48235247
Colpo_benign_1288.jpg,1,0,0.48233965
Colpo_benign_1289.jpg,1,0,0.48268813
Colpo_benign_129.jpg,0,0,0.48270878
Colpo_benign_13.jpg,1,0,0.48271313
Colpo_benign_1308.jpg,0,0,0.48252475
Colpo_benign_1314.jpg,0,0,0.48237216
Colpo_benign_1320.jpg,0,0,0.48260155
Colpo_benign_1336.jpg,0,0,0.4826969
Colpo_benign_1344.jpg,0,0,0.48254308
Colpo_benign_1346.jpg,1,0,0.48240978
Colpo_benign_1370.jpg,1,0,0.4825703
Colpo_benign_138.jpg,1,0,0.48266736
Colpo_benign_1384.jpg,1,0,0.48254457
Colpo_benign_1389.jpg,0,0,0.48268157
Colpo_benign_139.jpg,0,0,0.48257434
Colpo_benign_1390.jpg,1,0,0.48269078
Colpo_benign_1393.jpg,1,0,0.4825454
Colpo_benign_14.jpg,1,0,0.48253465
Colpo_benign_1414.jpg,0,0,0.48245683
Colpo_benign_142.jpg,1,0,0.4826528
Colpo_benign_1422.jpg,1,0,0.48278502
Colpo_benign_1427.jpg,0,0,0.4826056
Colpo_benign_1430.jpg,1,0,0.48270157
Colpo_benign_1437.jpg,1,0,0.48250532
Colpo_benign_144.jpg,1,0,0.4825194
Colpo_benign_1464.jpg,0,0,0.4824486
Colpo_benign_1468.jpg,0,0,0.48241398
Colpo_benign_1473.jpg,0,0,0.48252887
Colpo_benign_148.jpg,1,0,0.4827308
Colpo_benign_160.jpg,0,0,0.48270503
Colpo_benign_171.jpg,0,0,0.48270023
Colpo_benign_176.jpg,1,0,0.48268375
Colpo_benign_180.jpg,1,0,0.4825744
Colpo_benign_181.jpg,0,0,0.48260692
Colpo_benign_191.jpg,1,0,0.48261687
Colpo_benign_201.jpg,1,0,0.48261136
Colpo_benign_205.jpg,1,0,0.48260993
Colpo_benign_208.jpg,1,0,0.48266587
Colpo_benign_215.jpg,1,0,0.48269552
Colpo_benign_229.jpg,0,0,0.4826408
Colpo_benign_237.jpg,1,0,0.4826893
Colpo_benign_239.jpg,1,0,0.48256907
Colpo_benign_245.jpg,0,0,0.4826008
Colpo_benign_254.jpg,0,0,0.48249888
Colpo_benign_262.jpg,0,0,0.4826844
Colpo_benign_281.jpg,0,0,0.4824829
Colpo_benign_294.jpg,1,0,0.48268956
Colpo_benign_298.jpg,1,0,0.48253208
Colpo_benign_306.jpg,0,0,0.4826919
Colpo_benign_308.jpg,1,0,0.48272112
Colpo_benign_311.jpg,0,0,0.4825865
Colpo_benign_333.jpg,0,0,0.48241952
Colpo_benign_334.jpg,0,0,0.4825786
Colpo_benign_338.jpg,0,0,0.48263192
Colpo_benign_34.jpg,1,0,0.48255202
Colpo_benign_346.jpg,0,0,0.48255402
Colpo_benign_349.jpg,0,0,0.48250872
Colpo_benign_35.jpg,0,0,0.48249578
Colpo_benign_356.jpg,1,0,0.48256922
Colpo_benign_376.jpg,1,0,0.48264235
Colpo_benign_379.jpg,1,0,0.48246527
Colpo_benign_383.jpg,1,0,0.48261777
Colpo_benign_384.jpg,0,0,0.48277274
Colpo_benign_387.jpg,1,0,0.48241186
Colpo_benign_396.jpg,1,0,0.4826864
Colpo_benign_401.jpg,1,0,0.4825493
Colpo_benign_416.jpg,1,0,0.4824188
Colpo_benign_421.jpg,1,0,0.48272723
Colpo_benign_425.jpg,0,0,0.48253864
Colpo_benign_441.jpg,0,0,0.48261014
Colpo_benign_446.jpg,0,0,0.482521
Colpo_benign_47.jpg,0,0,0.48265445
Colpo_benign_470.jpg,1,0,0.48261333
Colpo_benign_471.jpg,1,0,0.48265892
Colpo_benign_478.jpg,0,0,0.48252708
Colpo_benign_48.jpg,1,0,0.4825957
Colpo_benign_481.jpg,0,0,0.48258537
Colpo_benign_484.jpg,1,0,0.48258728
Colpo_benign_513.jpg,0,0,0.48249838
Colpo_benign_516.jpg,0,0,0.48265257
Colpo_benign_518.jpg,1,0,0.48270833
Colpo_benign_531.jpg,1,0,0.48257995
Colpo_benign_532.jpg,0,0,0.48268723
Colpo_benign_536.jpg,0,0,0.48253798
Colpo_benign_55.jpg,1,0,0.48265934
Colpo_benign_550.jpg,1,0,0.4826057
Colpo_benign_551.jpg,0,0,0.4825674
Colpo_benign_553.jpg,1,0,0.48273113
Colpo_benign_558.jpg,1,0,0.48268735
Colpo_benign_560.jpg,0,0,0.48255408
Colpo_benign_562.jpg,0,0,0.48271322
Colpo_benign_57.jpg,1,0,0.48258618
Colpo_benign_576.jpg,0,0,0.4827229
Colpo_benign_578.jpg,1,0,0.48260903
Colpo_benign_579.jpg,0,0,0.48267058
Colpo_benign_580.jpg,1,0,0.4825396
Colpo_benign_582.jpg,0,0,0.48274735
Colpo_benign_583.jpg,0,0,0.48259392
Colpo_benign_593.jpg,0,0,0.4826076
Colpo_benign_596.jpg,0,0,0.48274374
Colpo_benign_605.jpg,1,0,0.48265842
Colpo_benign_620.jpg,0,0,0.48267752
Colpo_benign_623.jpg,0,0,0.48267025
Colpo_benign_624.jpg,0,0,0.48268014
Colpo_benign_645.jpg,0,0,0.48262548
Colpo_benign_649.jpg,1,0,0.48269868
Colpo_benign_653.jpg,1,0,0.4825582
Colpo_benign_660.jpg,1,0,0.4824354
Colpo_benign_663.jpg,0,0,0.48274434
Colpo_benign_667.jpg,0,0,0.48273224
Colpo_benign_668.jpg,0,0,0.48267847
Colpo_benign_677.jpg,0,0,0.48260248
Colpo_benign_7.jpg,1,0,0.48255783
Colpo_benign_700.jpg,1,0,0.48275268
Colpo_benign_710.jpg,0,0,0.48258337
Colpo_benign_713.jpg,0,0,0.48273957
Colpo_benign_725.jpg,1,0,0.48264182
Colpo_benign_732.jpg,1,0,0.482569
Colpo_benign_739.jpg,1,0,0.48268047
Colpo_benign_745.jpg,0,0,0.48271245
Colpo_benign_759.jpg,1,0,0.4827048
Colpo_benign_763.jpg,0,0,0.4826633
Colpo_benign_764.jpg,0,0,0.48254085
Colpo_benign_765.jpg,0,0,0.48269933
Colpo_benign_769.jpg,1,0,0.48269314
Colpo_benign_779.jpg,1,0,0.48262414
Colpo_benign_783.jpg,0,0,0.4826197
Colpo_benign_787.jpg,1,0,0.48263624
Colpo_benign_791.jpg,0,0,0.48273167
Colpo_benign_802.jpg,1,0,0.48277763
Colpo_benign_809.jpg,0,0,0.4826924
Colpo_benign_81.jpg,0,0,0.48276868
Colpo_benign_810.jpg,0,0,0.4826212
Colpo_benign_817.jpg,0,0,0.4827648
Colpo_benign_821.jpg,1,0,0.48273617
Colpo_benign_833.jpg,1,0,0.48276109
Colpo_benign_836.jpg,0,0,0.48262364
Colpo_benign_842.jpg,0,0,0.48285934
Colpo_benign_855.jpg,1,0,0.4825413
Colpo_benign_879.jpg,0,0,0.48263726
Colpo_benign_880.jpg,1,0,0.48277307
Colpo_benign_887.jpg,0,0,0.48274145
Colpo_benign_890.jpg,0,0,0.48278558
Colpo_benign_895.jpg,1,0,0.48269734
Colpo_benign_901.jpg,1,0,0.48266312
Colpo_benign_908.jpg,1,0,0.48258933
Colpo_benign_917.jpg,1,0,0.48276192
Colpo_benign_918.jpg,1,0,0.48275635
Colpo_benign_920.jpg,0,0,0.48283538
Colpo_benign_921.jpg,1,0,0.48257563
Colpo_benign_928.jpg,0,0,0.48250768
Colpo_benign_930.jpg,0,0,0.48266363
Colpo_benign_96.jpg,0,0,0.48266178
Colpo_benign_965.jpg,1,0,0.48253325
Colpo_benign_972.jpg,0,0,0.4825071
Colpo_benign_977.jpg,1,0,0.4827524
Colpo_benign_984.jpg,1,0,0.4825327
Colpo_benign_991.jpg,1,0,0.48221233
