epoch,loss,accuracy,val_loss,val_accuracy
0,0.7147662043571472,0.49425286054611206,0.6885459423065186,0.5747126340866089
1,0.698209822177887,0.49425286054611206,0.6956260204315186,0.4252873659133911
2,0.7156075835227966,0.4913793206214905,0.6985685229301453,0.4252873659133911
3,0.708946168422699,0.47413793206214905,0.6989542245864868,0.4252873659133911
4,0.6968726515769958,0.5,0.6961146593093872,0.4252873659133911
5,0.7060285806655884,0.4913793206214905,0.6908985376358032,0.5747126340866089
