image_name,y_true,y_pred,prob
Colpo_489.jpeg,0,0,0.4219924
Colpo_491.jpg,0,1,0.6085028
Colpo_492.jpg,1,0,0.2955831
Colpo_494.jpg,0,0,0.2830061
Colpo_495.jpg,0,0,0.09776302
Colpo_498.jpg,0,0,0.37118837
Colpo_500.jpg,1,1,0.7304026
Colpo_510.jpg,0,1,0.7342469
Colpo_511.jpg,0,1,0.60516804
Colpo_512.jpg,0,1,0.6931242
Colpo_514.jpg,1,1,0.5404052
Colpo_519.jpg,0,0,0.3870088
Colpo_520.jpg,0,0,0.317134
Colpo_527.jpg,0,0,0.4613881
Colpo_530.jpg,1,0,0.30393595
Colpo_543.jpg,0,1,0.7038439
Colpo_554.jpg,0,1,0.6857537
Colpo_555.jpg,0,0,0.44068518
Colpo_575.jpg,0,1,0.54304826
Colpo_585.jpg,0,1,0.60194373
Colpo_587.jpg,0,0,0.3040791
Colpo_590.jpg,0,0,0.35025176
Colpo_594.jpg,0,0,0.4002245
Colpo_600.jpg,0,1,0.5142599
Colpo_606.jpg,0,1,0.61625856
Colpo_617.jpg,0,1,0.75621015
Colpo_625.jpg,0,0,0.40760753
Colpo_626.jpg,0,1,0.6115295
Colpo_627.jpg,0,0,0.46734285
Colpo_628.jpg,1,1,0.5257175
Colpo_629.jpg,0,0,0.39739335
Colpo_630.jpg,1,1,0.50462747
Colpo_631.jpg,1,1,0.7843966
Colpo_635.jpg,1,0,0.23212013
Colpo_636.jpg,1,1,0.6396875
Colpo_637.jpg,1,0,0.2857501
Colpo_646.jpg,1,0,0.29956597
Colpo_650.jpg,0,0,0.12554602
Colpo_654.jpg,0,1,0.5105577
Colpo_661.jpg,1,0,0.4669176
Colpo_664.jpg,1,0,0.40276983
Colpo_669.jpg,1,0,0.49544352
Colpo_670.jpg,1,1,0.6663698
Colpo_672.jpg,1,1,0.54075944
Colpo_675.jpg,0,1,0.60146946
Colpo_679.jpg,1,1,0.55244154
Colpo_682.jpg,1,0,0.48276603
Colpo_689.jpg,1,0,0.25969085
Colpo_690.jpg,0,0,0.13309237
Colpo_692.jpg,0,0,0.45017183
Colpo_694.jpg,0,0,0.32662812
Colpo_695.jpg,0,1,0.5226704
Colpo_697.jpg,0,0,0.1994768
Colpo_706.jpg,1,0,0.17769124
Colpo_711.jpg,0,0,0.13374867
Colpo_715.jpg,0,0,0.09541673
Colpo_721.jpg,1,0,0.4921493
Colpo_728.jpg,0,1,0.5350348
Colpo_731.jpg,1,1,0.5042872
Colpo_733.jpg,0,0,0.44241416
Colpo_734.jpg,0,1,0.62341905
Colpo_735.jpg,0,1,0.6365366
Colpo_736.jpg,0,0,0.21000555
Colpo_737.jpg,0,1,0.54596204
Colpo_740.jpg,0,1,0.5339707
Colpo_742.jpg,1,0,0.3394199
Colpo_746.jpg,0,0,0.4602135
Colpo_747.jpg,0,0,0.3204492
Colpo_750.jpg,0,1,0.6008052
Colpo_752.jpg,0,1,0.6398331
Colpo_755.jpg,0,0,0.27011028
Colpo_757.jpg,1,1,0.6503478
Colpo_766.jpg,0,0,0.43635404
Colpo_774.jpg,1,1,0.59983575
Colpo_776.jpg,1,0,0.48200074
Colpo_778.jpg,0,0,0.37854025
Colpo_780.jpg,0,1,0.60450006
Colpo_782.jpg,0,1,0.54471004
Colpo_784.jpg,0,0,0.40617186
Colpo_788.jpg,0,0,0.47860983
Colpo_796.jpg,0,0,0.38323075
Colpo_799.jpg,1,0,0.3800299
Colpo_800.jpg,1,1,0.6942009
Colpo_801.jpg,1,0,0.21259174
Colpo_803.jpg,0,0,0.39807677
Colpo_806.jpg,1,0,0.17204234
Colpo_811.jpg,0,0,0.17914967
Colpo_812.jpg,1,0,0.28670472
Colpo_818.jpg,0,1,0.5538555
Colpo_820.jpg,1,0,0.40045336
Colpo_825.jpg,0,1,0.6820179
Colpo_828.jpg,0,1,0.5682311
Colpo_835.jpg,1,0,0.32532454
Colpo_839.jpg,1,0,0.1934564
Colpo_840.jpg,1,0,0.45193082
Colpo_845.jpg,1,1,0.7222329
Colpo_848.jpg,0,0,0.3467293
Colpo_853.jpg,0,0,0.16422844
Colpo_864.jpg,0,0,0.22161219
Colpo_866.jpg,1,0,0.49190998
Colpo_869.jpg,1,0,0.49771252
Colpo_870.jpg,0,1,0.738148
Colpo_872.jpg,0,1,0.53315943
Colpo_benign_0.jpg,0,1,0.541774
Colpo_benign_10.jpg,1,0,0.44318178
Colpo_benign_1013.jpg,0,1,0.73746073
Colpo_benign_1014.jpg,1,1,0.6530407
Colpo_benign_1019.jpg,0,1,0.5358742
Colpo_benign_102.jpg,0,1,0.6472384
Colpo_benign_1023.jpg,1,0,0.47997743
Colpo_benign_1024.jpg,1,1,0.5872676
Colpo_benign_1026.jpg,0,0,0.4655445
Colpo_benign_1027.jpg,1,0,0.3441819
Colpo_benign_1033.jpg,0,1,0.61490995
Colpo_benign_104.jpg,0,1,0.73668534
Colpo_benign_1056.jpg,1,1,0.6543535
Colpo_benign_1059.jpg,0,0,0.2840894
Colpo_benign_1061.jpg,1,0,0.43015414
Colpo_benign_1070.jpg,1,1,0.59185684
Colpo_benign_1071.jpg,0,0,0.3194878
Colpo_benign_1077.jpg,1,0,0.32900438
Colpo_benign_109.jpg,1,0,0.330151
Colpo_benign_1093.jpg,0,0,0.33182865
Colpo_benign_1100.jpg,1,1,0.5725371
Colpo_benign_1105.jpg,1,1,0.56130695
Colpo_benign_1123.jpg,1,1,0.86654717
Colpo_benign_1134.jpg,0,0,0.25340152
Colpo_benign_1136.jpg,1,1,0.88871384
Colpo_benign_1139.jpg,1,1,0.73088604
Colpo_benign_1154.jpg,0,1,0.6246612
Colpo_benign_1161.jpg,0,1,0.6187216
Colpo_benign_1168.jpg,1,1,0.726982
Colpo_benign_1174.jpg,1,0,0.4568844
Colpo_benign_1179.jpg,1,0,0.43711895
Colpo_benign_1190.jpg,1,0,0.2920803
Colpo_benign_1194.jpg,0,1,0.72760504
Colpo_benign_1199.jpg,1,0,0.2463158
Colpo_benign_12.jpg,0,0,0.45798084
Colpo_benign_1202.jpg,0,1,0.68647236
Colpo_benign_1204.jpg,0,1,0.600623
Colpo_benign_1220.jpg,1,1,0.7862369
Colpo_benign_1223.jpg,1,1,0.7675214
Colpo_benign_1226.jpg,1,1,0.6559071
Colpo_benign_1229.jpg,1,0,0.42925802
Colpo_benign_1230.jpg,1,1,0.6954472
Colpo_benign_1239.jpg,1,1,0.6109957
Colpo_benign_1251.jpg,0,1,0.8440203
Colpo_benign_1273.jpg,1,0,0.49942285
Colpo_benign_1274.jpg,1,1,0.60740566
Colpo_benign_1281.jpg,1,1,0.68330395
Colpo_benign_1285.jpg,0,1,0.5541381
Colpo_benign_1288.jpg,1,0,0.42422834
Colpo_benign_1289.jpg,1,1,0.55020136
Colpo_benign_129.jpg,0,1,0.7127006
Colpo_benign_13.jpg,1,0,0.43531555
Colpo_benign_1308.jpg,0,1,0.83159846
Colpo_benign_1314.jpg,0,1,0.55144656
Colpo_benign_1320.jpg,0,0,0.39008674
Colpo_benign_1336.jpg,0,1,0.5422653
Colpo_benign_1344.jpg,0,0,0.29879823
Colpo_benign_1346.jpg,1,0,0.4417649
Colpo_benign_1370.jpg,1,1,0.5442111
Colpo_benign_138.jpg,1,1,0.60613966
Colpo_benign_1384.jpg,1,1,0.5793505
Colpo_benign_1389.jpg,0,1,0.8959567
Colpo_benign_139.jpg,0,1,0.596643
Colpo_benign_1390.jpg,1,1,0.6201324
Colpo_benign_1393.jpg,1,0,0.45569843
Colpo_benign_14.jpg,1,1,0.805722
Colpo_benign_1414.jpg,0,1,0.7230271
Colpo_benign_142.jpg,1,0,0.48304802
Colpo_benign_1422.jpg,1,1,0.68669665
Colpo_benign_1427.jpg,0,0,0.24994244
Colpo_benign_1430.jpg,1,1,0.7157193
Colpo_benign_1437.jpg,1,0,0.49390116
Colpo_benign_144.jpg,1,0,0.4213552
Colpo_benign_1464.jpg,0,0,0.44164595
Colpo_benign_1468.jpg,0,0,0.32751694
Colpo_benign_1473.jpg,0,0,0.45379782
Colpo_benign_148.jpg,1,1,0.75230455
Colpo_benign_160.jpg,0,0,0.48180243
Colpo_benign_171.jpg,0,0,0.39890835
Colpo_benign_176.jpg,1,1,0.657103
Colpo_benign_180.jpg,1,1,0.7883809
Colpo_benign_181.jpg,0,0,0.2294732
Colpo_benign_191.jpg,1,0,0.45369458
Colpo_benign_201.jpg,1,1,0.90573305
Colpo_benign_205.jpg,1,1,0.87788945
Colpo_benign_208.jpg,1,1,0.71453035
Colpo_benign_215.jpg,1,1,0.80144125
Colpo_benign_229.jpg,0,0,0.28662762
Colpo_benign_237.jpg,1,0,0.18594743
Colpo_benign_239.jpg,1,1,0.73112476
Colpo_benign_245.jpg,0,1,0.5797657
Colpo_benign_254.jpg,0,1,0.8323495
Colpo_benign_262.jpg,0,1,0.6787773
Colpo_benign_281.jpg,0,0,0.4094161
Colpo_benign_294.jpg,1,1,0.50657123
Colpo_benign_298.jpg,1,0,0.27506
Colpo_benign_306.jpg,0,1,0.82013047
Colpo_benign_308.jpg,1,0,0.23211487
Colpo_benign_311.jpg,0,0,0.49389774
Colpo_benign_333.jpg,0,1,0.7173576
Colpo_benign_334.jpg,0,1,0.7383158
Colpo_benign_338.jpg,0,1,0.7014456
Colpo_benign_34.jpg,1,1,0.571309
Colpo_benign_346.jpg,0,0,0.41276214
Colpo_benign_349.jpg,0,1,0.63925505
Colpo_benign_35.jpg,0,0,0.447015
Colpo_benign_356.jpg,1,0,0.42299902
Colpo_benign_376.jpg,1,1,0.505243
Colpo_benign_379.jpg,1,0,0.32730043
Colpo_benign_383.jpg,1,1,0.58468795
Colpo_benign_384.jpg,0,1,0.6956963
Colpo_benign_387.jpg,1,0,0.47340992
Colpo_benign_396.jpg,1,0,0.36608884
Colpo_benign_401.jpg,1,1,0.7265568
Colpo_benign_416.jpg,1,1,0.6796501
Colpo_benign_421.jpg,1,0,0.42653814
Colpo_benign_425.jpg,0,1,0.69537604
Colpo_benign_441.jpg,0,1,0.59832805
Colpo_benign_446.jpg,0,0,0.43572697
Colpo_benign_47.jpg,0,1,0.72586876
Colpo_benign_470.jpg,1,1,0.7985573
Colpo_benign_471.jpg,1,1,0.6753302
Colpo_benign_478.jpg,0,1,0.6566146
Colpo_benign_48.jpg,1,1,0.7717982
Colpo_benign_481.jpg,0,1,0.9030589
Colpo_benign_484.jpg,1,1,0.8228316
Colpo_benign_513.jpg,0,1,0.54539484
Colpo_benign_516.jpg,0,1,0.62267345
Colpo_benign_518.jpg,1,1,0.59974384
Colpo_benign_531.jpg,1,0,0.45977497
Colpo_benign_532.jpg,0,0,0.318849
Colpo_benign_536.jpg,0,0,0.1283591
Colpo_benign_55.jpg,1,1,0.78575885
Colpo_benign_550.jpg,1,1,0.5205281
Colpo_benign_551.jpg,0,1,0.6605756
Colpo_benign_553.jpg,1,0,0.41530895
Colpo_benign_558.jpg,1,1,0.57004607
Colpo_benign_560.jpg,0,0,0.3798422
Colpo_benign_562.jpg,0,0,0.24305044
Colpo_benign_57.jpg,1,0,0.38398525
Colpo_benign_576.jpg,0,1,0.81589586
Colpo_benign_578.jpg,1,1,0.60440844
Colpo_benign_579.jpg,0,1,0.5337058
Colpo_benign_580.jpg,1,0,0.4607575
Colpo_benign_582.jpg,0,1,0.68553954
Colpo_benign_583.jpg,0,0,0.2584103
Colpo_benign_593.jpg,0,1,0.5424215
Colpo_benign_596.jpg,0,0,0.44772425
Colpo_benign_605.jpg,1,0,0.34405923
Colpo_benign_620.jpg,0,0,0.36058843
Colpo_benign_623.jpg,0,1,0.5810642
Colpo_benign_624.jpg,0,1,0.6350905
Colpo_benign_645.jpg,0,1,0.8005277
Colpo_benign_649.jpg,1,1,0.83231115
Colpo_benign_653.jpg,1,1,0.5419455
Colpo_benign_660.jpg,1,0,0.26876557
Colpo_benign_663.jpg,0,1,0.54304904
Colpo_benign_667.jpg,0,1,0.67641085
Colpo_benign_668.jpg,0,1,0.5511708
Colpo_benign_677.jpg,0,0,0.16156738
Colpo_benign_7.jpg,1,1,0.7538917
Colpo_benign_700.jpg,1,1,0.6710962
Colpo_benign_710.jpg,0,0,0.21443163
Colpo_benign_713.jpg,0,1,0.69905394
Colpo_benign_725.jpg,1,1,0.5344479
Colpo_benign_732.jpg,1,1,0.6983683
Colpo_benign_739.jpg,1,1,0.621421
Colpo_benign_745.jpg,0,1,0.69334066
Colpo_benign_759.jpg,1,0,0.4241308
Colpo_benign_763.jpg,0,0,0.4119108
Colpo_benign_764.jpg,0,0,0.45832294
Colpo_benign_765.jpg,0,1,0.7054107
Colpo_benign_769.jpg,1,0,0.33359197
Colpo_benign_779.jpg,1,1,0.8042915
Colpo_benign_783.jpg,0,0,0.48627436
Colpo_benign_787.jpg,1,0,0.23649086
Colpo_benign_791.jpg,0,0,0.49859846
Colpo_benign_802.jpg,1,1,0.6002539
Colpo_benign_809.jpg,0,0,0.41756052
Colpo_benign_81.jpg,0,1,0.8857516
Colpo_benign_810.jpg,0,0,0.3928751
Colpo_benign_817.jpg,0,1,0.521056
Colpo_benign_821.jpg,1,1,0.8745486
Colpo_benign_833.jpg,1,0,0.33681625
Colpo_benign_836.jpg,0,1,0.6863948
Colpo_benign_842.jpg,0,1,0.6873401
Colpo_benign_855.jpg,1,0,0.39155707
Colpo_benign_879.jpg,0,1,0.8632782
Colpo_benign_880.jpg,1,0,0.4176896
Colpo_benign_887.jpg,0,0,0.3402377
Colpo_benign_890.jpg,0,0,0.45311105
Colpo_benign_895.jpg,1,1,0.65879047
Colpo_benign_901.jpg,1,0,0.47969508
Colpo_benign_908.jpg,1,0,0.45429727
Colpo_benign_917.jpg,1,1,0.68897897
Colpo_benign_918.jpg,1,0,0.48326457
Colpo_benign_920.jpg,0,1,0.6364414
Colpo_benign_921.jpg,1,1,0.8479723
Colpo_benign_928.jpg,0,1,0.74085397
Colpo_benign_930.jpg,0,1,0.53771406
Colpo_benign_96.jpg,0,0,0.41596466
Colpo_benign_965.jpg,1,1,0.59763736
Colpo_benign_972.jpg,0,1,0.5411885
Colpo_benign_977.jpg,1,1,0.6648244
Colpo_benign_984.jpg,1,0,0.2821664
Colpo_benign_991.jpg,1,1,0.54865915
